One World Bank,Dallas,TX,75229,6/30/16,21,83358,73113,62630,5800,0,14017,0,9359,224,0,224,53549,38,338,9,25368,95,0,0,0,0,0,0,0,0,0,0,62630,3.298346856,0.760390777,3.932376898,0,-0.105814898,-0.105814898,-0.842146494,-0.842146494,-9.96E-02,62.20638691,82.79418809,84.2469537,75.13376041,81274,75553,10212,50213,1,0,19100,6
OneUnited Bank,Boston,MA,2110,6/30/16,98,632359,582649,369355,51,0,109319,0,48169,30647,0,3689,443834,1859,78,1,4767,17,0,0,3030,3030,0,0,3030,0,0,0,369355,2.774307689,0.242150092,2.775582373,-1.58E-03,3.02E-02,0.201476444,2.680031875,2.680031875,5.90E-02,69.76037346,119.4341487,128.7292995,58.40906827,634317.33,592364,47686,437347,5,0,14460,7
Oostburg State Bank,Oostburg,WI,53070,6/30/16,44,191845,165430,152946,199,3429,36576,0,2216,46077,8927,0,142363,4705,4824,142,35293,154,4979,44,32,32,0,0,0,32,0,0,152946,3.807191869,0.570305276,2.852576664,9.45E-02,0.892354459,0.894843637,6.537835999,4.619456892,-1.44E-03,72.58568115,91.04651315,98.69798496,79.72373531,190424.33,175615,26063.67,138434.33,2,0,43100,3
Open Bank,Los Angeles,CA,90017,6/30/16,126,673267,596793,581736,67443,0,40052,0,32961,85496,0,0,586599,4598,885,36,106165,447,0,0,0,0,0,0,0,0,0,0,581736,4.291668794,1.25590536,3.429540287,0.21024238,0.978459404,0.978459404,8.53382604,8.53382604,-2.57E-03,86.07595501,99.61924309,119.4824607,86.40494781,648775,607223,74386.33,544663.33,7,0,31080,9
Opportunity Bank of Montana,Helena,MT,59601,6/30/16,184,658379,590259,508960,0,41242,136780,0,52486,184904,38443,44961,465035,14784,8954,388,77491,323,1862,25,546,546,0,0,0,546,0,0,508960,3.522941741,1.881141115,3.890960653,0.283904578,0.697836828,0.718038091,6.948033305,3.92583526,8.96E-02,69.9862845,90.53265483,97.0686132,77.30501732,640356,580594.33,66177,444062,13,0,,9
Optima Bank & Trust Company,Portsmouth,NH,3802,6/30/16,67,397724,370981,358036,1963,0,17785,0,16168,171921,10821,101365,330156,807,4495,127,59355,229,2283,7,0,0,0,0,0,0,0,0,358036,3.112219425,0.370497499,2.623876913,0.24629961,0.316982358,0.319665452,4.651991033,4.651991033,0.215499842,82.36742062,91.49778235,110.3793928,90.02122075,381649,368804.33,26225.33,322042,5,0,14460,5
OptimumBank,Plantation,FL,33324,6/30/16,17,123448,114038,93165,6583,0,23322,0,23322,25446,13,20479,83650,2542,101,3,22185,52,0,0,2412,2412,0,0,0,2412,0,0,93165,3.337903122,2.23E-02,3.002044397,0,0.144772676,0.21636356,2.946593002,2.946593002,-4.560036752,64.32668006,85.23587184,87.03419553,75.46902339,125714.33,117678.67,9231,85306.33,3,0,33100,8
Optum Bank  Inc.,Salt Lake City,UT,84120,6/30/16,33,5478435,4636723,4159338,1,0,4175342,827135,949037,0,0,0,462269,0,19771,493,73690,388,0,0,0,0,0,0,0,0,0,0,4159338,2.178756828,2.352074855,1.957492559,1.14E-02,1.555099065,1.556285257,13.47747096,13.47747096,9.17E-02,8.346927544,10.99408127,10.99536603,75.92201057,5071692.33,4858458.67,585644,453743.67,1,0,41620,8
Opus Bank,Irvine,CA,92612,6/30/16,808,7468202,6517011,6193673,678291,0,150419,20213,104956,147619,7273,124608,6125302,100,8598,218,197143,696,74,1,1415,1415,988,0,427,0,0,0,6193673,3.843747022,0.503544575,1.974527551,0.452463235,0.952900742,0.952900742,7.428977611,4.972652578,1.13E-02,81.21912075,97.93232546,101.8080403,82.93392439,7016260.67,6375029.33,899962.33,5794684.67,59,0,31080,1
Orange County Trust Company,Middletown,NY,10940,6/30/16,129,889529,799571,709111,1000,0,307357,0,126277,66389,7939,448,495980,329,9134,331,103899,452,0,0,0,0,0,0,0,0,0,0,709111,3.188074822,0.475726372,2.896010614,0.126127159,0.333476465,0.364107346,3.495385406,-0.121305149,0.455331364,55.01282139,69.00964729,79.55840537,79.71758088,854693,787309,89031.67,468669.67,10,0,35620,0
Oregon Coast Bank,Newport,OR,97365,6/30/16,43,205911,181784,181142,1189,0,87474,0,34086,25998,227,7340,101588,1872,4095,144,25034,115,7894,96,577,577,448,0,0,129,0,0,181142,3.991997273,0.539303655,2.762696564,0.118528276,1.32060254,1.46777515,12.83191572,8.212080653,-2.00E-03,48.58215443,55.22518245,56.66734643,87.9710166,202483.33,185771.67,23161,99759.67,6,0,,8
Oregon Community Bank & Trust,Oregon,WI,53575,6/30/16,40,242023,210090,186177,500,0,12413,0,2098,44350,5674,611,215484,986,1936,70,39573,126,240,2,1164,1164,0,0,0,1164,0,0,186177,4.244649877,0.668372093,2.22025386,0,1.538276228,1.417527072,10.73475433,10.73475433,-7.37E-02,87.64869455,113.9399604,132.0719476,76.92533354,235198.33,223481.33,31058,208864.67,2,0,31540,5
Oregon Pacific Banking Company dba Oregon Pacific Bank,Florence,OR,97439,6/30/16,84,217069,196096,184450,940,0,12332,0,262,24309,1668,1140,156867,1101,5631,240,59502,244,1185,12,2547,2547,1585,0,518,272,172,0,184450,3.736794798,1.760986227,4.33726123,8.73E-02,0.475738357,0.483168837,4.987731633,4.987731633,-2.94E-02,71.2469307,83.84657089,84.65247901,84.97298094,213176,193106.67,20650.67,149815.67,5,0,21660,7
Oregon Trail Bank,Guernsey,WY,82214,6/30/16,15,35547,31281,30423,50,0,5708,0,0,5012,92,768,22355,1744,564,22,5120,24,1441,24,0,0,0,0,0,0,0,0,30423,3.789727178,0.32173339,4.29704935,0.539857723,-1.254214912,-1.25966802,-10.62801932,-10.62801932,0,62.55661519,73.0927259,76.57105472,85.58528146,36676.33,31559,4347,20033.33,3,0,,2
Oriental Bank,San Juan,PR,918,6/30/16,1380,6672200,5756404,4648771,7925,397739,1300751,0,1262108,1448482,4684,0,4535835,1212089,48673,2740,325334,3345,4017,47,51220,51220,16653,0,18825,15271,471,0,4648771,4.802932103,0.594383104,3.30789529,0.893602322,0.569932086,0.825420251,6.265106664,5.06930658,0.931347618,65.54984863,94.08114532,116.7099275,69.6737358,6855174.67,6255720.33,903161,4600860,0,50,41980,5
Origin Bank,Choudrant,LA,71227,6/30/16,644,3930879,3538429,3272073,5,705163,380554,0,220273,393491,40068,54315,3203073,22028,48310,1685,392791,1434,10925,94,2276,2276,1421,0,478,377,0,0,3272073,3.291650212,0.904886608,2.723000971,0.953961214,0.25775682,0.25775682,2.589428792,0.725883155,1.023486556,80.36925075,96.55096326,112.5786464,83.24023711,3908335,3610894,389043.33,3129889.67,45,0,,6
Oritani Bank,Township Of Wash,NJ,7676,6/30/16,223,3668517,3211848,2285497,500,430000,308831,0,302081,223931,5130,21661,3161908,57,725,23,77196,205,0,0,487,487,0,0,487,0,0,0,2285497,2.973561634,0.251722171,1.437718715,9.88E-03,1.120794362,1.135875367,9.097906026,9.097906026,4.50E-02,85.3739263,137.0361457,170.0818544,62.30029737,3583315.67,3364315.67,447377.67,3039495,27,0,35620,5
Ormsby State Bank,Ormsby,MN,56162,6/30/16,6,26513,22446,22232,50,0,7838,0,4942,968,196,0,12490,800,458,17,340,6,7279,72,0,0,0,0,0,0,0,0,22232,3.219773122,0.157641858,1.719046927,0,1.561405069,1.561405069,10.43304668,-0.551747661,0,46.34707502,55.27168046,59.27069265,83.85320409,26642.67,25840.33,3987.33,12356,1,0,,6
Orrstown Bank,Shippensburg,PA,17257,6/30/16,312,1310301,1183559,1101022,564,0,324465,0,148888,319429,110908,104918,838560,7173,7121,339,78527,391,7142,45,651,651,442,0,33,176,0,0,1101022,2.961474387,1.350528197,3.359658734,0,0.566499833,0.741756862,7.87213801,5.498053128,3.15E-02,62.97179045,74.94128183,82.95364521,84.02817368,1296381.67,1187314,122152.33,811464,24,0,25420,8
OSB Community Bank,Brooklyn,MI,49230,6/30/16,25,66206,62825,62675,2252,0,1545,0,0,12760,2384,0,47303,229,3081,74,23092,121,556,8,440,440,94,0,346,0,0,0,62675,4.329754797,0.862364637,5.549392086,0.992475793,-1.776168568,-1.776168568,-32.68674461,-32.68674461,1.230897183,69.47255536,73.38651775,73.68986013,94.66664653,66097.33,59587.67,3591.67,48095,3,0,27100,10
Ossian State Bank,Ossian,IN,46777,6/30/16,24,95526,86236,85504,538,0,18975,0,9368,15336,5553,7479,57519,647,1420,45,13094,57,7279,84,211,211,0,0,211,0,0,0,85504,3.113255308,0.421256608,2.622322388,0,0.770899593,0.770899593,8.097640732,8.097640732,0.23286859,59.37231748,66.3313997,66.8686702,89.50861546,94954,90644.67,9039.67,56684.33,2,0,23060,10
Ottawa Savings Bank,Ottawa,IL,61350,6/30/16,47,216723,185251,177203,22,0,45822,0,26904,97170,8332,44922,152911,14225,4223,137,21699,89,267,5,315,315,315,0,0,0,0,0,177203,3.894438845,0.486047019,2.869903579,0.25786464,0.620127355,0.623327474,4.342628195,4.342628195,0.290313822,69.50023763,85.00025395,87.94681957,81.76474117,215617,195766.33,30949,147426.67,3,0,,9
Ouachita Independent Bank,Monroe,LA,71201,6/30/16,155,667216,595200,570810,2000,26546,131506,0,93603,90972,18058,2140,481245,5349,7744,313,77301,310,15205,168,42,42,42,0,0,0,0,0,570810,3.959137562,0.836130131,2.798341174,0,1.736091587,1.736091587,16.48472526,6.932961974,-1.11E-02,71.3924726,83.45018483,87.01184594,85.55100597,664250.67,620488.67,69955.67,467268.67,12,0,33740,0
Our Community Bank,Spencer,IN,47460,6/30/16,19,64022,55782,47010,1,0,11586,0,1060,39052,420,1035,44311,928,120,3,1384,7,442,9,255,255,210,0,0,45,0,0,47010,4.569157067,0.618553513,4.230906026,0.185566054,0.522677718,0.584533069,4.649257779,2.705917226,0.629538863,68.50301459,93.2929164,117.4625706,73.42788416,64667,60536.33,8130.33,44477,2,0,14020,6
Owen County State Bank,Spencer,IN,47460,6/30/16,63,195307,176010,165159,900,0,25568,0,14929,63072,4111,16403,133825,6574,5428,186,26804,114,1376,17,38,38,38,0,0,0,0,0,165159,3.895470903,0.743531291,3.157700474,0.15383406,0.682038689,0.686099908,6.999983782,3.662173877,3.64E-02,67.83832633,80.22148354,84.01585289,84.56378932,195015.33,180568.67,19114.33,131992,4,0,14020,7
Owingsville Banking Company,Owingsville,KY,40360,6/30/16,25,61964,56585,51916,100,0,10626,0,0,27521,0,21037,44914,4148,4284,162,0,0,8209,260,81,81,81,0,0,0,0,0,51916,5.116977134,0.556341652,4.219192179,0.469513764,0.527399022,0.540262413,6.259314456,0.670640835,0.379327389,71.43018527,85.25502735,86.55545995,83.78413272,62192,56635,5368,43761.67,3,0,,5
Oxford Bank,Oxford,MI,48371,6/30/16,95,327576,294309,293376,2000,2134,21342,0,1119,47076,5935,8839,239681,1899,2904,71,58975,194,308,3,1161,1161,215,0,593,353,0,0,293376,3.809314335,0.259954125,3.059697017,0,0.442907621,0.442907621,4.401547214,4.401547214,-3.02E-02,72.17775417,80.59180028,80.83675514,89.5596747,324672.67,294068.67,32670.33,225121.33,10,0,19820,6
Oxford Bank & Trust,Oak Brook,IL,60523,6/30/16,118,492099,445774,429001,1200,0,142707,0,88715,44221,20475,2153,319132,48015,3995,150,62071,227,0,0,7322,7322,823,0,3790,2709,0,0,429001,3.876219648,0.369310336,3.369233892,0,0.664262886,0.664262886,7.388234008,7.388234008,2.18E-02,64.16026044,73.59703124,74.32730834,87.17778333,484145.67,457714,43528.67,302854,8,0,16980,7
Oxford University Bank,Oxford,MS,38655,6/30/16,28,126430,113892,110512,2581,0,17930,0,4936,36288,3006,67,96864,6026,5432,221,21536,80,1855,17,71,71,0,0,0,71,0,0,110512,3.858555079,0.481685752,2.883670555,0,0.766830829,0.766830829,7.817163765,1.149582907,1.07E-02,75.90998972,86.84396265,99.64905359,87.40963379,124147.33,112892,12178.33,93041,5,0,,7
Ozark Bank,Ozark,MO,65721,6/30/16,57,206865,181758,180861,500,2458,47746,0,20109,36334,1764,21901,141598,1278,2343,70,23938,78,3177,42,74,74,0,0,0,74,0,0,180861,3.260260528,0.490312466,2.799406648,6.94E-02,0.716966342,0.719741696,6.321433519,4.290124548,-2.83E-03,67.57643874,77.2925064,82.4250143,87.429483,216188.67,205259.67,24614.67,141197,4,0,44180,2
Ozarks Federal Savings and Loan Association,Farmington,MO,63640,6/30/16,52,217236,186794,173670,0,0,17685,0,12855,137165,4225,123789,167073,805,514,11,6841,31,95,1,23,23,23,0,0,0,0,0,173670,3.280082867,0.418446362,2.61482482,0,0.560718125,0.560718125,3.988315492,3.988315492,-3.32E-02,76.29168278,95.4298382,98.25523489,79.94531293,215081.33,193592.67,30238.33,162870.33,5,0,,2
Pacific Alliance Bank,Rosemead,CA,91770,6/30/16,22,253434,223483,201443,27707,0,6526,0,1224,35429,0,35429,203333,0,88,1,24743,63,0,0,0,0,0,0,0,0,0,0,201443,3.075283201,7.93E-02,1.539339558,0,1.198497123,1.198497123,10.69937619,10.69937619,0,78.74199989,99.06474784,125.2213472,79.4853887,252316,246416.33,28263.33,194223,2,0,31080,2
Pacific City Bank,Los Angeles,CA,90010,6/30/16,204,1116110,1011941,1003769,31138,0,88784,0,63169,146173,78,145412,967115,31164,4263,224,199751,1085,0,0,506,506,0,0,506,0,0,0,1003769,4.157031899,1.09795733,2.901309333,0.15872303,1.165484751,1.166429706,12.59386489,12.59386489,4.19E-03,85.7378753,95.33358771,123.4543198,89.93459426,1083648.67,1039780.33,100366.33,906704.67,10,0,31080,4
Pacific Coast Bankers' Bank,Walnut Creek,CA,94596,6/30/16,92,870959,801883,610832,49411,3436656,166049,0,166049,8582,724,3054,300498,0,0,0,26211,43,0,0,0,0,0,0,0,0,0,0,610832,2.423958713,2.978168992,3.491944453,0,0.915694811,0.915694811,10.54897424,4.691687045,-0.198428122,33.9553297,48.41543992,52.9171468,70.13326689,786725,655126.67,68291,287257.67,1,0,41860,7
Pacific Commerce Bank,Los Angeles,CA,90013,6/30/16,80,554592,495712,448625,58078,0,186,0,186,48468,13339,2780,456653,0,4491,89,109514,452,0,0,0,0,0,0,0,0,0,0,448625,4.136210409,0.806890771,3.774960816,0,0.45837457,0.45837457,4.01432134,4.01432134,-6.50E-02,81.76659598,101.0801895,118.1301677,80.89280047,422362,396014.67,48227.33,356970.67,6,0,31080,2
Pacific Continental Bank,Eugene,OR,97401,6/30/16,333,2028749,1795376,1635281,102514,36267,396230,0,230396,52105,9868,25891,1484152,3075,7187,476,455745,1415,401,2,12108,12108,196,139,132,11641,0,0,1635281,4.17519884,0.346930627,2.720147546,0.223121221,0.832226905,0.85152003,7.277966315,3.455231233,5.13E-02,72.21322105,89.58857835,97.97630552,80.60538785,1967540.33,1823817.33,230201.67,1439456,15,0,21660,10
Pacific Crest Savings Bank,Lynnwood,WA,98037,6/30/16,16,199953,178696,153528,0,0,18179,0,0,43176,640,34670,155466,313,0,0,20027,50,0,0,0,0,0,0,0,0,0,0,153528,3.560949784,8.08E-03,2.0949298,6.76E-02,1.345803096,1.349841515,12.81736029,6.020420538,5.87E-02,76.55949148,99.71015059,110.6035099,76.78204378,198097.33,194723.33,20862.33,153407,1,0,42660,3
Pacific Enterprise Bank,Irvine,CA,92614,6/30/16,110,468440,420287,417198,3,0,3693,0,886,24873,0,20674,370670,0,31753,1013,134164,512,0,0,0,0,0,0,0,0,0,0,417198,5.098712675,0.477236262,4.070544589,5.18E-02,0.757963475,0.757963475,7.484061188,7.484061188,7.25E-02,78.30949535,87.92779448,110.8645326,89.0611391,463083,449368.33,46899.67,347446.33,1,0,31080,5
Pacific Global Bank,Chicago,IL,60616,6/30/16,41,171215,151544,150440,1354,0,18501,0,8769,104472,758,88034,133326,0,656,20,9474,49,0,0,395,395,0,395,0,0,0,0,150440,4.267739689,0.301592533,2.840883387,0,0.721456647,0.721456647,6.278087365,1.132114115,0.148922638,75.88704261,86.3666578,90.55996208,87.86613322,169102.33,160225.33,19432.67,128926,3,0,16980,1
Pacific Mercantile Bank,Costa Mesa,CA,92626,6/30/16,158,1084683,954845,939442,30875,0,49263,0,42849,75411,5181,21594,871084,39459,3604,271,132771,290,0,0,0,0,0,0,0,0,0,0,939442,3.424915612,0.288076245,3.154527815,1.69872057,-0.746953826,-0.746953826,-6.082758203,-6.082758203,1.977393073,79.06964523,91.29408734,99.68316362,86.60982057,1076104,1020054.33,132144,852334.33,9,0,31080,4
Pacific National Bank,Miami,FL,33131,6/30/16,63,460304,404147,330967,100,3000,63623,4990,48552,30335,0,29199,304999,529,0,1,18776,50,47,1,0,0,0,0,0,0,0,0,330967,3.551863372,9.01E-02,2.33725479,0.200812105,0.771280573,0.771280573,6.221963932,6.221963932,2.52E-02,66.03179638,91.83604408,98.40899304,71.90183009,444196.33,405421,55063,294228.67,2,0,33100,4
Pacific Premier Bank,Irvine,CA,92614,6/30/16,439,3595316,3100802,2952839,0,0,254763,0,134747,132635,38348,48396,2930735,4856,32518,765,538180,1686,0,0,711,711,0,0,0,711,0,0,2952839,4.784460509,0.492819243,2.72391342,0.163608741,1.24878222,1.290449604,9.595591857,9.595591857,7.98E-02,80.98815236,98.60950766,110.7610682,82.13016603,3311559,3078299,445350.33,2684109.33,21,0,31080,10
Pacific Valley Bank,Salinas,CA,93901,6/30/16,48,243804,215617,214477,31183,0,192,0,0,17301,2923,12287,164345,2183,2321,90,44546,125,3363,25,0,0,0,0,0,0,0,0,214477,3.740161074,0.370821278,3.142810013,0,0.444985533,0.444985533,3.996657992,3.996657992,-0.110784004,66.04977769,75.08124414,77.46615738,87.97107513,250794.67,233893.67,27923.33,162478.33,3,0,41500,2
Pacific West Bank,West Linn,OR,97068,6/30/16,17,55811,49514,48383,13909,0,0,0,0,10929,3840,4327,46538,560,548,25,21259,100,97,1,0,0,0,0,0,0,0,0,48383,4.427300393,0.231113679,3.791708797,0,0.55611729,0.55611729,4.955218022,4.955218022,0,82.10926162,94.71508588,104.0341438,86.69079572,55384,51589,6215.67,44331.33,2,0,38900,9
Pacific Western Bank,Beverly Hills,CA,90212,6/30/16,1674,21084952,16694024,15620235,2861,127676,3346535,93151,1299698,204320,50462,64642,14636309,212446,26016,1291,758519,2283,378,4,14652,14652,852,0,0,13800,0,0,15620235,5.266209969,0.438150758,2.042193832,0.311475552,1.615833305,1.668425068,8.111024746,2.156742555,6.41E-02,68.73646665,92.78382175,103.7723066,74.08238349,21064895.67,18048122,4333016,14528211.33,84,0,31080,10
Palm Beach Community Bank,West Palm Beach,FL,33411,6/30/16,53,325710,287642,267628,12238,0,34450,0,10400,89781,4703,81894,259822,816,1203,34,28635,79,0,0,0,0,0,0,0,0,0,0,267628,4.240062546,7.32E-02,2.399061965,4.96E-03,1.681266596,1.681266596,14.21067935,2.254831041,6.94E-03,79.20788431,96.39798526,107.2630437,82.16757238,322376,305042.67,38140.33,259425.33,5,0,33100,4
Palmetto Heritage Bank & Trust,Pawleys Island,SC,29585,6/30/16,22,152147,137248,117320,440,0,5636,0,1984,55601,5318,1313,114357,3923,1732,64,19627,72,466,4,3255,3255,0,0,109,3146,0,0,117320,3.956476321,0.378048105,2.684007011,0,0.762823045,0.762823045,7.7207617,4.575266193,-0.203555671,74.40764524,96.49590863,116.4378208,77.10963739,148658.33,131177.33,14687.67,112008.67,3,0,,3
Palmetto State Bank,Hampton,SC,29924,6/30/16,86,529589,449155,429784,600,580,280976,0,233112,44512,2993,0,184329,13339,7791,370,41542,201,8536,91,458,458,158,0,0,300,0,0,429784,3.362690504,0.84088039,2.151107002,0,1.281034642,1.281034642,8.670549896,8.670549896,-0.143523895,33.94462498,41.82728999,44.61616355,81.15425358,527542.33,487407.33,77942,182548,8,0,,4
Palo Savings Bank,Palo,IA,52324,6/30/16,6,32846,28091,28030,100,0,11273,0,916,9749,0,0,17627,813,967,36,0,0,5766,163,0,0,0,0,0,0,0,0,28030,3.888752037,0.265363874,1.863718371,0,1.857547118,1.857547118,13.1863414,8.060753549,2.23E-02,53.09626743,62.21905102,62.81968158,85.33763624,32408.33,29675.33,4565.33,17966.67,1,0,16300,8
Pan American Bank,Melrose Park,IL,60160,6/30/16,58,292665,265345,264646,1000,0,41528,0,13343,95970,24134,0,220432,1687,2332,71,37729,139,0,0,969,969,200,0,769,0,0,0,264646,3.89572767,0.125538122,3.344308582,4.72E-02,0.410361174,0.459631513,5.197614287,5.197614287,6.33E-02,74.42912545,82.30919795,105.5127951,90.42625527,296324.33,279639.67,26204.33,221076.33,5,0,16980,3
Panola National Bank,Carthage,TX,75633,6/30/16,30,123679,111048,110395,1500,0,50900,0,50900,29065,0,2958,54389,8684,1777,71,7033,37,4621,115,0,0,0,0,0,0,0,0,110395,3.139179065,0.937266255,3.208028473,0,0.569679659,0.735173192,7.585378608,0.985114105,2.23E-02,43.53042958,48.76851307,50.06835365,89.2592922,125684.67,113724,12181.33,53697.67,2,0,,7
Panora State Bank,Panora,IA,50216,6/30/16,8,72217,58199,50780,218,0,40899,0,115,13440,112,75,24072,665,1338,58,1867,14,2768,66,0,0,0,0,0,0,0,0,50780,3.446575713,9.73E-02,1.017293008,0,2.1151912,2.1151912,11.08252696,9.334953722,0,33.03515793,46.98109492,49.6503642,70.31585361,71955.67,65572.33,13733.33,25178,1,0,19780,6
Paper City Savings Association,Wisconsin Rapids,WI,54494,6/30/16,40,158875,139721,139056,0,0,2404,0,3,95520,9398,39544,126487,3334,203,4,3301,11,0,0,0,0,0,0,0,0,0,0,139056,2.913514082,0.719652579,2.500636267,0,0.608262876,0.608262876,5.141858697,5.141858697,0.028629597,79.2711251,90.56926706,93.775223,87.52541306,159799.33,153354.33,18903.67,125744,3,0,,8
Paradise Bank,Boca Raton,FL,33431,6/30/16,45,325708,290676,283585,12123,0,29285,0,29285,62363,25096,30906,229701,1899,1535,45,35061,152,0,0,0,0,0,0,0,0,0,0,283585,4.125771371,1.212261527,3.480508957,0,1.564685568,1.564685568,14.0972665,6.489493828,-0.102158841,69.76801307,80.1311776,84.62022559,87.06725042,310989,288915.67,34517.33,227097.33,3,0,33100,10
Paragon Bank,Wells,MN,56097,6/30/16,9,27635,24520,23938,120,0,1889,0,1889,4015,196,2403,21430,985,1375,55,2094,15,8440,109,63,63,30,0,33,0,0,0,23938,4.695863469,0.301155562,3.28469671,7.00E-02,0.910470303,0.910470303,8.448882635,-0.12998281,0.240352517,76.68898136,88.5328766,88.5328766,86.62203727,28556.67,27087.67,3077.33,22467,1,0,,8
Paragon Commercial Bank,Raleigh,NC,27612,6/30/16,147,1454471,1307604,1104262,7850,100000,186288,0,100345,276739,85883,9266,1104758,4179,13529,351,162768,501,0,0,5183,5183,0,0,0,5183,0,0,1104262,3.502237848,7.75E-02,1.87280086,0,0.973992454,0.982321051,10.3915858,8.689822457,-6.54E-02,75.40693489,99.32171894,125.0793455,75.92189875,1367577.33,1268560.33,129277.67,1054881,3,0,39580,0
Park Bank,Holmen,WI,54636,6/30/16,21,52922,45054,43459,334,2346,13675,0,10,11882,0,0,31711,1475,2088,98,10207,85,801,4,0,0,0,0,0,0,0,0,43459,4.689279414,2.596688781,5.818577371,0.172601174,0.632870973,0.632870973,4.230948232,4.230948232,0.326246847,58.82430747,71.63303343,72.06416815,82.11896754,52143.33,44783,7799.67,31264.67,3,0,29100,8
Park Ridge Community Bank,Park Ridge,IL,60068,6/30/16,22,288935,251396,244666,2313,0,111357,0,3124,61798,15435,22881,166915,61,818,27,15216,70,0,0,0,0,0,0,0,0,0,0,244666,3.738819971,0.108929545,1.765217239,0,1.92232716,1.92232716,14.58401263,-5.016730824,1.21E-02,56.30920449,66.49759264,67.6945161,84.67856092,286423.67,274150.67,37753.67,164907.33,1,0,16980,4
Park State Bank,Duluth,MN,55806,6/30/16,13,39115,32613,32369,2476,0,1202,0,0,15871,419,12154,29312,1985,255,8,3146,16,0,0,33,33,0,0,33,0,0,0,32369,4.778699856,1.360826685,5.817160224,0.284128648,-0.299082788,-0.299082788,-1.838705674,-1.838705674,0,74.31931484,89.80814977,98.45559846,82.7534194,40122.67,37332.33,6526.33,27210,2,0,20260,7
Park Sterling Bank,Charlotte,NC,28204,6/30/16,529,3166050,2763375,2480495,31723,388950,484547,47871,386579,563006,181953,184908,2338864,19074,29505,1461,335128,1456,4845,41,3246,3246,206,318,926,1796,0,0,2480495,4.102432223,0.68243959,3.206510659,9.81E-02,0.730636204,0.726320456,5.812448459,4.071389952,-3.49E-02,73.52982423,93.85187231,105.202862,78.34667804,2930662.33,2636436,366214,2124119.33,60,0,16740,6
Parke Bank,Sewell,NJ,8080,6/30/16,68,925914,791354,714213,11777,0,42342,0,38669,253202,5107,150762,783388,17483,2693,53,110960,362,0,0,12815,12815,395,4915,2990,4515,0,0,714213,4.186752448,2.11330053,1.872594723,1.36E-02,2.62847234,2.529383975,17.97238253,15.32434558,0.519251863,83.07715403,107.7021841,121.9374669,77.13599751,912317,843326.67,128397,783049.67,6,0,37980,1
Parkside Financial Bank & Trust,Clayton,MO,63105,6/30/16,47,392626,355970,325138,9475,26101,22928,4443,0,12598,2989,7,317085,1426,1412,27,35069,123,0,0,0,0,0,0,0,0,0,0,325138,3.683016373,1.3659328,2.917657372,0.296332686,1.048841257,1.048841257,11.34883199,11.34883199,4.50E-02,79.42927875,95.91619558,113.3463449,82.81112305,385377.67,375073,35616,315684,1,0,41180,9
Parkway Bank and Trust Company,Harwood Heights,IL,60656,6/30/16,236,2463545,2216894,1991805,2250,0,191705,0,12686,59790,8077,98,1859901,1688,2468,60,126547,356,0,0,43535,43535,0,0,12311,31224,0,0,1991805,3.024692199,0.221922852,1.628195997,0.199747495,0.73937043,0.741266338,7.186493528,4.396578251,0.290442246,74.27150712,91.86200456,110.7876303,80.85117179,2362983.33,2215233.67,243735,1833066.67,32,0,16980,7
Partners Bank of California,Mission Viejo,CA,92691,6/30/16,27,163019,141279,131112,26462,0,17421,0,11658,11701,699,9401,129661,1080,525,13,20838,79,0,0,0,0,0,0,0,0,0,0,131112,3.875470984,0.135689796,2.97249422,0,0.429895708,0.429895708,3.264795108,3.072181827,0.165113352,78.06942749,97.06815547,107.6680992,80.42743484,157712.67,148420.67,20767,118706.33,1,0,31080,10
Partnership Bank,Cedarburg,WI,53012,6/30/16,64,252061,229184,216434,1093,15760,27072,6433,18482,76691,25121,19230,209051,3741,4361,142,38825,175,7935,73,466,466,105,0,354,7,0,0,216434,3.484440038,1.034040517,3.406865997,7.24E-02,0.47643055,0.53149361,5.887243697,5.887243697,0.13250459,82.28087645,95.82505521,101.724028,85.86572298,248733,231256.67,22455.33,197729,6,0,33340,7
Passumpsic Savings Bank,Saint Johnsbury,VT,5819,6/30/16,162,616925,545669,492530,0,64868,63460,0,27667,262838,29558,65494,483050,58221,23478,659,107560,436,915,12,400,400,0,0,400,0,0,0,492530,3.422613764,0.972505402,3.58163416,0.197262759,0.269592437,0.44712892,3.863179257,3.863179257,0.173874053,77.5300077,97.11124195,113.3529877,79.8362848,608325.67,546716.67,70408.33,462403.67,11,0,,9
Pathfinder Bank,Oswego,NY,13126,6/30/16,130,670285,603300,535096,150,0,157793,2564,69425,211727,16146,26794,450601,5180,13841,420,90327,398,814,7,505,505,170,0,335,0,0,0,535096,2.968863617,0.461127678,2.47972944,9.61E-02,0.471073831,0.501446311,5.280249673,5.280249673,6.20E-02,66.34058647,83.10116316,105.6318489,79.83111661,749033.33,692116.67,71133,438419.33,10,0,45060,4
Pathway Bank,Cairo,NE,68824,6/30/16,38,140507,123872,107512,700,0,13757,0,2604,3149,310,10,108428,3431,3460,134,13702,69,35661,377,1179,1179,0,0,1179,0,0,0,107512,3.609470714,0.896114896,3.23637001,0,0.679436328,0.671726575,5.665413078,1.831857333,8.64E-02,75.6695396,98.89221668,105.7005378,76.5171842,139044.67,129492.67,16486,106523.67,4,0,24260,7
